Fiscal Year,Region,Gender,Race/Ethnicity,Age Group,Children in Adoption Placements
2018,6-Houston,Female,Other,Thirteen to Seventeen Years Old,3
2018,6-Houston,Female,Unknown,Birth to Five Years Old,4
2018,6-Houston,Male,African American,Birth to Five Years Old,143
2018,6-Houston,Male,African American,Six to Twelve Years Old,63
2018,6-Houston,Male,African American,Thirteen to Seventeen Years Old,14
2018,6-Houston,Male,Anglo,Birth to Five Years Old,64
2018,6-Houston,Male,Anglo,Six to Twelve Years Old,38
2018,6-Houston,Male,Anglo,Thirteen to Seventeen Years Old,14
2018,6-Houston,Male,Asian,Six to Twelve Years Old,1
2018,6-Houston,Male,Hispanic,Birth to Five Years Old,86
2018,6-Houston,Male,Hispanic,Six to Twelve Years Old,41
2018,6-Houston,Male,Hispanic,Thirteen to Seventeen Years Old,8
2018,6-Houston,Male,Other,Birth to Five Years Old,23
2018,6-Houston,Male,Other,Six to Twelve Years Old,13
2018,6-Houston,Male,Other,Thirteen to Seventeen Years Old,3
2018,6-Houston,Male,Unknown,Birth to Five Years Old,5
2018,6-Houston,Male,Unknown,Six to Twelve Years Old,1
2018,7-Austin,Female,African American,Birth to Five Years Old,38
2018,7-Austin,Female,African American,Six to Twelve Years Old,9
2018,7-Austin,Female,African American,Thirteen to Seventeen Years Old,9
2018,7-Austin,Female,Anglo,Birth to Five Years Old,74
2018,7-Austin,Female,Anglo,Six to Twelve Years Old,63
2018,7-Austin,Female,Anglo,Thirteen to Seventeen Years Old,21
2018,7-Austin,Female,Asian,Birth to Five Years Old,1
2018,7-Austin,Female,Hispanic,Birth to Five Years Old,99
2018,7-Austin,Female,Hispanic,Six to Twelve Years Old,46
2018,7-Austin,Female,Hispanic,Thirteen to Seventeen Years Old,17
2018,7-Austin,Female,Other,Birth to Five Years Old,14
2018,7-Austin,Female,Other,Six to Twelve Years Old,8
2018,7-Austin,Female,Other,Thirteen to Seventeen Years Old,2
2018,7-Austin,Male,African American,Birth to Five Years Old,55
2018,7-Austin,Male,African American,Six to Twelve Years Old,21
2018,7-Austin,Male,African American,Thirteen to Seventeen Years Old,1
2018,7-Austin,Male,Anglo,Birth to Five Years Old,71
2018,7-Austin,Male,Anglo,Six to Twelve Years Old,38
2018,7-Austin,Male,Anglo,Thirteen to Seventeen Years Old,12
2018,7-Austin,Male,Hispanic,Birth to Five Years Old,101
2018,7-Austin,Male,Hispanic,Six to Twelve Years Old,53
2018,7-Austin,Male,Hispanic,Thirteen to Seventeen Years Old,8
2018,7-Austin,Male,Other,Birth to Five Years Old,17
2018,7-Austin,Male,Other,Six to Twelve Years Old,6
2018,7-Austin,Male,Other,Thirteen to Seventeen Years Old,2
2018,7-Austin,Male,Unknown,Birth to Five Years Old,2
2018,8-San Antonio,Female,African American,Birth to Five Years Old,20
2018,8-San Antonio,Female,African American,Six to Twelve Years Old,12
2018,8-San Antonio,Female,African American,Thirteen to Seventeen Years Old,4
2018,8-San Antonio,Female,Anglo,Birth to Five Years Old,36
2018,8-San Antonio,Female,Anglo,Six to Twelve Years Old,33
2018,8-San Antonio,Female,Anglo,Thirteen to Seventeen Years Old,5
2018,8-San Antonio,Female,Anglo,,1
2018,8-San Antonio,Female,Asian,Six to Twelve Years Old,2
2018,8-San Antonio,Female,Hispanic,Birth to Five Years Old,256
2018,8-San Antonio,Female,Hispanic,Six to Twelve Years Old,148
2018,8-San Antonio,Female,Hispanic,Thirteen to Seventeen Years Old,51
2018,8-San Antonio,Female,Hispanic,,1
2018,8-San Antonio,Female,Other,Birth to Five Years Old,9
2018,8-San Antonio,Female,Other,Six to Twelve Years Old,5
2018,8-San Antonio,Female,Other,Thirteen to Seventeen Years Old,1
2018,8-San Antonio,Female,Unknown,Birth to Five Years Old,3
2018,8-San Antonio,Female,Unknown,Thirteen to Seventeen Years Old,1
2018,8-San Antonio,Male,African American,Birth to Five Years Old,23
2018,8-San Antonio,Male,African American,Six to Twelve Years Old,8
2018,8-San Antonio,Male,African American,Thirteen to Seventeen Years Old,6
2018,8-San Antonio,Male,Anglo,Birth to Five Years Old,30
2018,8-San Antonio,Male,Anglo,Six to Twelve Years Old,29
2018,8-San Antonio,Male,Anglo,Thirteen to Seventeen Years Old,3
2018,8-San Antonio,Male,Anglo,,1
2018,8-San Antonio,Male,Asian,Birth to Five Years Old,1
2018,8-San Antonio,Male,Asian,Thirteen to Seventeen Years Old,1
2018,8-San Antonio,Male,Hispanic,Birth to Five Years Old,259
2018,8-San Antonio,Male,Hispanic,Six to Twelve Years Old,159
2018,8-San Antonio,Male,Hispanic,Thirteen to Seventeen Years Old,37
2018,8-San Antonio,Male,Hispanic,,1
2018,8-San Antonio,Male,Other,Birth to Five Years Old,7
2018,8-San Antonio,Male,Other,Six to Twelve Years Old,5
2018,8-San Antonio,Male,Other,Thirteen to Seventeen Years Old,2
2018,8-San Antonio,Male,Unknown,Birth to Five Years Old,4
2018,8-San Antonio,Male,Unknown,Six to Twelve Years Old,1
2018,9-Midland,Female,African American,Birth to Five Years Old,4
2018,9-Midland,Female,African American,Thirteen to Seventeen Years Old,1
2018,9-Midland,Female,Anglo,Birth to Five Years Old,15
2018,9-Midland,Female,Anglo,Six to Twelve Years Old,7
2018,9-Midland,Female,Anglo,Thirteen to Seventeen Years Old,3
2018,9-Midland,Female,Hispanic,Birth to Five Years Old,36
2018,9-Midland,Female,Hispanic,Six to Twelve Years Old,14
2018,9-Midland,Female,Hispanic,Thirteen to Seventeen Years Old,2
2018,9-Midland,Female,Other,Birth to Five Years Old,2
2018,9-Midland,Female,Other,Six to Twelve Years Old,1
2018,9-Midland,Female,Unknown,Birth to Five Years Old,3
2018,9-Midland,Male,African American,Birth to Five Years Old,3
2018,9-Midland,Male,Anglo,Birth to Five Years Old,19
2018,9-Midland,Male,Anglo,Six to Twelve Years Old,8
2018,9-Midland,Male,Anglo,Thirteen to Seventeen Years Old,3
2018,9-Midland,Male,Hispanic,Birth to Five Years Old,35
2018,9-Midland,Male,Hispanic,Six to Twelve Years Old,22
2018,9-Midland,Male,Hispanic,Thirteen to Seventeen Years Old,5
2018,9-Midland,Male,Other,Birth to Five Years Old,2
2018,9-Midland,Male,Unknown,Birth to Five Years Old,4
2018,9-Midland,Male,Unknown,Six to Twelve Years Old,1
2018,10-El Paso,Female,African American,Birth to Five Years Old,1
2018,10-El Paso,Female,Anglo,Birth to Five Years Old,4
2018,10-El Paso,Female,Anglo,Six to Twelve Years Old,1
2018,10-El Paso,Female,Hispanic,Birth to Five Years Old,14
2018,10-El Paso,Female,Hispanic,Six to Twelve Years Old,10
2018,10-El Paso,Female,Hispanic,Thirteen to Seventeen Years Old,1
2018,10-El Paso,Male,Anglo,Birth to Five Years Old,3
2018,10-El Paso,Male,Anglo,Six to Twelve Years Old,2
2018,10-El Paso,Male,Hispanic,Birth to Five Years Old,14
2018,10-El Paso,Male,Hispanic,Six to Twelve Years Old,3
2018,10-El Paso,Male,Hispanic,Thirteen to Seventeen Years Old,2
2018,11-Edinburg,Female,African American,Birth to Five Years Old,3
2018,11-Edinburg,Female,Anglo,Birth to Five Years Old,6
2018,11-Edinburg,Female,Anglo,Six to Twelve Years Old,8
2018,11-Edinburg,Female,Anglo,Thirteen to Seventeen Years Old,3
2018,11-Edinburg,Female,Hispanic,Birth to Five Years Old,62
2018,11-Edinburg,Female,Hispanic,Six to Twelve Years Old,39
2018,11-Edinburg,Female,Hispanic,Thirteen to Seventeen Years Old,11
2018,11-Edinburg,Female,Other,Birth to Five Years Old,2
2018,11-Edinburg,Female,Unknown,Birth to Five Years Old,2
2018,11-Edinburg,Male,African American,Birth to Five Years Old,1
2018,11-Edinburg,Male,African American,Six to Twelve Years Old,1
2018,11-Edinburg,Male,Anglo,Birth to Five Years Old,16
2018,11-Edinburg,Male,Anglo,Six to Twelve Years Old,4
2018,11-Edinburg,Male,Anglo,Thirteen to Seventeen Years Old,2
2018,11-Edinburg,Male,Hispanic,Birth to Five Years Old,64
2018,11-Edinburg,Male,Hispanic,Six to Twelve Years Old,31
2018,11-Edinburg,Male,Hispanic,Thirteen to Seventeen Years Old,9
2018,11-Edinburg,Male,Other,Birth to Five Years Old,1
2018,11-Edinburg,Male,Other,Six to Twelve Years Old,1
2018,11-Edinburg,Male,Unknown,Six to Twelve Years Old,1
2017,1-Lubbock,Female,African American,Birth to Five Years Old,10
2017,1-Lubbock,Female,African American,Six to Twelve Years Old,5
2017,1-Lubbock,Female,African American,Thirteen to Seventeen Years Old,4
2017,1-Lubbock,Female,Anglo,Birth to Five Years Old,16
2017,1-Lubbock,Female,Anglo,Six to Twelve Years Old,22
2017,1-Lubbock,Female,Anglo,Thirteen to Seventeen Years Old,7
2017,1-Lubbock,Female,Hispanic,Birth to Five Years Old,50
2017,1-Lubbock,Female,Hispanic,Six to Twelve Years Old,45
2017,1-Lubbock,Female,Hispanic,Thirteen to Seventeen Years Old,10
2017,1-Lubbock,Female,Hispanic,,1
2017,1-Lubbock,Female,Other,Birth to Five Years Old,6
2017,1-Lubbock,Female,Other,Six to Twelve Years Old,1
2017,1-Lubbock,Female,Unknown,Birth to Five Years Old,5
2017,1-Lubbock,Male,African American,Birth to Five Years Old,9
2017,1-Lubbock,Male,African American,Six to Twelve Years Old,2
2017,1-Lubbock,Male,African American,Thirteen to Seventeen Years Old,4
2017,1-Lubbock,Male,Anglo,Birth to Five Years Old,32
2017,1-Lubbock,Male,Anglo,Six to Twelve Years Old,21
2017,1-Lubbock,Male,Anglo,Thirteen to Seventeen Years Old,6
2017,1-Lubbock,Male,Hispanic,Birth to Five Years Old,62
2017,1-Lubbock,Male,Hispanic,Six to Twelve Years Old,54
2017,1-Lubbock,Male,Hispanic,Thirteen to Seventeen Years Old,10
2017,1-Lubbock,Male,Native American,Birth to Five Years Old,1
2017,1-Lubbock,Male,Other,Birth to Five Years Old,5
2017,1-Lubbock,Male,Other,Six to Twelve Years Old,4
2017,1-Lubbock,Male,Other,Thirteen to Seventeen Years Old,4
2017,1-Lubbock,Male,Unknown,Birth to Five Years Old,3
2017,2-Abilene,Female,African American,Birth to Five Years Old,3
2017,2-Abilene,Female,African American,Thirteen to Seventeen Years Old,2
2017,2-Abilene,Female,Anglo,Birth to Five Years Old,23
2017,2-Abilene,Female,Anglo,Six to Twelve Years Old,23
2017,2-Abilene,Female,Anglo,Thirteen to Seventeen Years Old,1
2017,2-Abilene,Female,Hispanic,Birth to Five Years Old,13
2017,2-Abilene,Female,Hispanic,Six to Twelve Years Old,7
2017,2-Abilene,Female,Hispanic,Thirteen to Seventeen Years Old,4
2017,2-Abilene,Female,Native American,Six to Twelve Years Old,1
2017,2-Abilene,Female,Other,Birth to Five Years Old,3
2017,2-Abilene,Female,Other,Thirteen to Seventeen Years Old,1
2017,2-Abilene,Female,Unknown,Birth to Five Years Old,2
2017,2-Abilene,Female,Unknown,Six to Twelve Years Old,1
2017,2-Abilene,Male,African American,Birth to Five Years Old,3
2017,2-Abilene,Male,African American,Six to Twelve Years Old,1
2017,2-Abilene,Male,Anglo,Birth to Five Years Old,26
2017,2-Abilene,Male,Anglo,Six to Twelve Years Old,11
2017,2-Abilene,Male,Anglo,Thirteen to Seventeen Years Old,2
2017,2-Abilene,Male,Hispanic,Birth to Five Years Old,18
2017,2-Abilene,Male,Hispanic,Six to Twelve Years Old,8
2017,2-Abilene,Male,Hispanic,Thirteen to Seventeen Years Old,1
2017,2-Abilene,Male,Native American,Thirteen to Seventeen Years Old,1
2017,2-Abilene,Male,Other,Birth to Five Years Old,4
2017,2-Abilene,Male,Other,Six to Twelve Years Old,4
2017,2-Abilene,Male,Unknown,Birth to Five Years Old,1
2017,3-Arlington,Female,African American,Birth to Five Years Old,86
2017,3-Arlington,Female,African American,Six to Twelve Years Old,36
2017,3-Arlington,Female,African American,Thirteen to Seventeen Years Old,4
2017,3-Arlington,Female,Anglo,Birth to Five Years Old,139
2017,3-Arlington,Female,Anglo,Six to Twelve Years Old,64
2017,3-Arlington,Female,Anglo,Thirteen to Seventeen Years Old,20
2017,3-Arlington,Female,Asian,Birth to Five Years Old,1
2017,3-Arlington,Female,Asian,Six to Twelve Years Old,1
2017,3-Arlington,Female,Hispanic,Birth to Five Years Old,67
2017,3-Arlington,Female,Hispanic,Six to Twelve Years Old,51
2017,3-Arlington,Female,Hispanic,Thirteen to Seventeen Years Old,12
2017,3-Arlington,Female,Native American,Birth to Five Years Old,1
2017,3-Arlington,Female,Other,Birth to Five Years Old,30
2017,3-Arlington,Female,Other,Six to Twelve Years Old,11
2017,3-Arlington,Female,Other,Thirteen to Seventeen Years Old,4
2017,3-Arlington,Female,Unknown,Birth to Five Years Old,8
2017,3-Arlington,Female,Unknown,Six to Twelve Years Old,2
2017,3-Arlington,Male,African American,Birth to Five Years Old,84
2017,3-Arlington,Male,African American,Six to Twelve Years Old,30
2017,3-Arlington,Male,African American,Thirteen to Seventeen Years Old,7
2017,3-Arlington,Male,Anglo,Birth to Five Years Old,135
2017,3-Arlington,Male,Anglo,Six to Twelve Years Old,66
2017,3-Arlington,Male,Anglo,Thirteen to Seventeen Years Old,11
2017,3-Arlington,Male,Asian,Six to Twelve Years Old,1
2017,3-Arlington,Male,Hispanic,Birth to Five Years Old,90
2017,3-Arlington,Male,Hispanic,Six to Twelve Years Old,31
2017,3-Arlington,Male,Hispanic,Thirteen to Seventeen Years Old,7
2017,3-Arlington,Male,Other,Birth to Five Years Old,27
2017,3-Arlington,Male,Other,Six to Twelve Years Old,17
2017,3-Arlington,Male,Other,Thirteen to Seventeen Years Old,3
2017,3-Arlington,Male,Unknown,Birth to Five Years Old,4
2017,3-Arlington,Unknown,African American,Six to Twelve Years Old,1
2017,4-Tyler,Female,African American,Birth to Five Years Old,14
2017,4-Tyler,Female,African American,Six to Twelve Years Old,3
2017,4-Tyler,Female,African American,Thirteen to Seventeen Years Old,1
2017,4-Tyler,Female,Anglo,Birth to Five Years Old,64
2017,4-Tyler,Female,Anglo,Six to Twelve Years Old,41
2017,4-Tyler,Female,Anglo,Thirteen to Seventeen Years Old,9
2017,4-Tyler,Female,Hispanic,Birth to Five Years Old,12
2017,4-Tyler,Female,Hispanic,Six to Twelve Years Old,6
2017,4-Tyler,Female,Hispanic,Thirteen to Seventeen Years Old,2
2017,4-Tyler,Female,Native American,Birth to Five Years Old,1
2017,4-Tyler,Female,Other,Birth to Five Years Old,13
2017,4-Tyler,Female,Other,Six to Twelve Years Old,3
2017,4-Tyler,Female,Unknown,Birth to Five Years Old,1
2017,4-Tyler,Male,African American,Birth to Five Years Old,19
2017,4-Tyler,Male,African American,Six to Twelve Years Old,11
2017,4-Tyler,Male,African American,Thirteen to Seventeen Years Old,4
2017,4-Tyler,Male,Anglo,Birth to Five Years Old,39
2017,4-Tyler,Male,Anglo,Six to Twelve Years Old,30
2017,4-Tyler,Male,Anglo,Thirteen to Seventeen Years Old,4
2017,4-Tyler,Male,Hispanic,Birth to Five Years Old,21
2017,4-Tyler,Male,Hispanic,Six to Twelve Years Old,7
2017,4-Tyler,Male,Other,Birth to Five Years Old,11
2017,4-Tyler,Male,Other,Six to Twelve Years Old,2
2017,4-Tyler,Male,Unknown,Birth to Five Years Old,1
2017,5-Beaumont,Female,African American,Birth to Five Years Old,11
2017,5-Beaumont,Female,African American,Six to Twelve Years Old,4
2017,5-Beaumont,Female,African American,Thirteen to Seventeen Years Old,2
2017,5-Beaumont,Female,Anglo,Birth to Five Years Old,34
2017,5-Beaumont,Female,Anglo,Six to Twelve Years Old,14
2017,5-Beaumont,Female,Anglo,Thirteen to Seventeen Years Old,8
2017,5-Beaumont,Female,Hispanic,Birth to Five Years Old,7
2017,5-Beaumont,Female,Hispanic,Six to Twelve Years Old,7
2017,5-Beaumont,Female,Hispanic,Thirteen to Seventeen Years Old,3
2017,5-Beaumont,Female,Other,Birth to Five Years Old,7
2017,5-Beaumont,Female,Other,Six to Twelve Years Old,7
2017,5-Beaumont,Female,Unknown,Birth to Five Years Old,1
2017,5-Beaumont,Male,African American,Birth to Five Years Old,12
2017,5-Beaumont,Male,African American,Six to Twelve Years Old,6
2017,5-Beaumont,Male,Anglo,Birth to Five Years Old,38
2017,5-Beaumont,Male,Anglo,Six to Twelve Years Old,26
2017,5-Beaumont,Male,Anglo,Thirteen to Seventeen Years Old,9
2017,5-Beaumont,Male,Hispanic,Birth to Five Years Old,4
2017,5-Beaumont,Male,Hispanic,Six to Twelve Years Old,9
2017,5-Beaumont,Male,Other,Birth to Five Years Old,7
2017,5-Beaumont,Male,Other,Six to Twelve Years Old,4
2017,5-Beaumont,Male,Unknown,Birth to Five Years Old,2
2017,6-Houston,Female,African American,Birth to Five Years Old,100
2017,6-Houston,Female,African American,Six to Twelve Years Old,54
2017,6-Houston,Female,African American,Thirteen to Seventeen Years Old,11
2017,6-Houston,Female,Anglo,Birth to Five Years Old,50
2017,6-Houston,Female,Anglo,Six to Twelve Years Old,29
2017,6-Houston,Female,Anglo,Thirteen to Seventeen Years Old,21
2017,6-Houston,Female,Asian,Birth to Five Years Old,1
2017,6-Houston,Female,Asian,Six to Twelve Years Old,1
2017,6-Houston,Female,Hispanic,Birth to Five Years Old,63
2017,6-Houston,Female,Hispanic,Six to Twelve Years Old,31
2017,6-Houston,Female,Hispanic,Thirteen to Seventeen Years Old,10
2017,6-Houston,Female,Other,Birth to Five Years Old,21
2017,6-Houston,Female,Other,Six to Twelve Years Old,9
2017,6-Houston,Female,Other,Thirteen to Seventeen Years Old,5
2017,6-Houston,Female,Unknown,Birth to Five Years Old,4
2017,6-Houston,Female,Unknown,Six to Twelve Years Old,1
2017,6-Houston,Male,African American,Birth to Five Years Old,101
2017,6-Houston,Male,African American,Six to Twelve Years Old,40
2017,6-Houston,Male,African American,Thirteen to Seventeen Years Old,13
2017,6-Houston,Male,Anglo,Birth to Five Years Old,47
2017,6-Houston,Male,Anglo,Six to Twelve Years Old,31
2017,6-Houston,Male,Anglo,Thirteen to Seventeen Years Old,17
2017,6-Houston,Male,Asian,Six to Twelve Years Old,4
2017,6-Houston,Male,Asian,Thirteen to Seventeen Years Old,2
2017,6-Houston,Male,Hispanic,Birth to Five Years Old,75
2017,6-Houston,Male,Hispanic,Six to Twelve Years Old,37
2017,6-Houston,Male,Hispanic,Thirteen to Seventeen Years Old,9
2017,6-Houston,Male,Other,Birth to Five Years Old,21
2017,6-Houston,Male,Other,Six to Twelve Years Old,11
2017,6-Houston,Male,Other,Thirteen to Seventeen Years Old,1
2017,6-Houston,Male,Unknown,Birth to Five Years Old,4
2017,6-Houston,Male,Unknown,Six to Twelve Years Old,1
2017,7-Austin,Female,African American,Birth to Five Years Old,42
2017,7-Austin,Female,African American,Six to Twelve Years Old,32
2017,7-Austin,Female,African American,Thirteen to Seventeen Years Old,5
2017,7-Austin,Female,Anglo,Birth to Five Years Old,96
2017,7-Austin,Female,Anglo,Six to Twelve Years Old,57
2017,7-Austin,Female,Anglo,Thirteen to Seventeen Years Old,17
2017,7-Austin,Female,Asian,Thirteen to Seventeen Years Old,2
2017,7-Austin,Female,Hispanic,Birth to Five Years Old,81
2017,7-Austin,Female,Hispanic,Six to Twelve Years Old,49
2017,7-Austin,Female,Hispanic,Thirteen to Seventeen Years Old,12
2017,7-Austin,Female,Other,Birth to Five Years Old,20
2017,7-Austin,Female,Other,Six to Twelve Years Old,5
2017,7-Austin,Female,Other,Thirteen to Seventeen Years Old,2
2017,7-Austin,Female,Unknown,Birth to Five Years Old,2
2017,7-Austin,Female,Unknown,Thirteen to Seventeen Years Old,1
2017,7-Austin,Male,African American,Birth to Five Years Old,50
2017,7-Austin,Male,African American,Six to Twelve Years Old,21
2017,7-Austin,Male,African American,Thirteen to Seventeen Years Old,6
2017,7-Austin,Male,Anglo,Birth to Five Years Old,92
2017,7-Austin,Male,Anglo,Six to Twelve Years Old,47
2017,7-Austin,Male,Anglo,Thirteen to Seventeen Years Old,13
2017,7-Austin,Male,Hispanic,Birth to Five Years Old,88
2017,7-Austin,Male,Hispanic,Six to Twelve Years Old,51
2017,7-Austin,Male,Hispanic,Thirteen to Seventeen Years Old,9
2017,7-Austin,Male,Native American,Thirteen to Seventeen Years Old,1
2017,7-Austin,Male,Other,Birth to Five Years Old,10
2017,7-Austin,Male,Other,Six to Twelve Years Old,7
2017,7-Austin,Male,Other,Thirteen to Seventeen Years Old,4
2017,7-Austin,Male,Unknown,Birth to Five Years Old,2
2017,7-Austin,Male,Unknown,Thirteen to Seventeen Years Old,1
2017,7-Austin,Unknown,Anglo,Birth to Five Years Old,1
2017,8-San Antonio,Female,African American,Birth to Five Years Old,18
2017,8-San Antonio,Female,African American,Six to Twelve Years Old,5
2017,8-San Antonio,Female,African American,Thirteen to Seventeen Years Old,2
2017,8-San Antonio,Female,Anglo,Birth to Five Years Old,38
2017,8-San Antonio,Female,Anglo,Six to Twelve Years Old,27
2017,8-San Antonio,Female,Anglo,Thirteen to Seventeen Years Old,8
2017,8-San Antonio,Female,Hispanic,Birth to Five Years Old,190
2017,8-San Antonio,Female,Hispanic,Six to Twelve Years Old,128
2017,8-San Antonio,Female,Hispanic,Thirteen to Seventeen Years Old,47
2017,8-San Antonio,Female,Hispanic,,2
2017,8-San Antonio,Female,Native American,Birth to Five Years Old,1
2017,8-San Antonio,Female,Other,Birth to Five Years Old,7
2017,8-San Antonio,Female,Other,Six to Twelve Years Old,2
2017,8-San Antonio,Female,Other,Thirteen to Seventeen Years Old,2
2017,8-San Antonio,Female,Unknown,Birth to Five Years Old,4
2017,8-San Antonio,Male,African American,Birth to Five Years Old,18
2017,8-San Antonio,Male,African American,Six to Twelve Years Old,13
2017,8-San Antonio,Male,African American,Thirteen to Seventeen Years Old,7
2017,8-San Antonio,Male,Anglo,Birth to Five Years Old,37
2017,8-San Antonio,Male,Anglo,Six to Twelve Years Old,33
2017,8-San Antonio,Male,Anglo,Thirteen to Seventeen Years Old,10
2017,8-San Antonio,Male,Hispanic,Birth to Five Years Old,209
2017,8-San Antonio,Male,Hispanic,Six to Twelve Years Old,131
2017,8-San Antonio,Male,Hispanic,Thirteen to Seventeen Years Old,49
2017,8-San Antonio,Male,Other,Birth to Five Years Old,9
2017,8-San Antonio,Male,Other,Six to Twelve Years Old,6
2017,8-San Antonio,Male,Other,Thirteen to Seventeen Years Old,2
2017,8-San Antonio,Male,Unknown,Birth to Five Years Old,2
2017,8-San Antonio,Unknown,Anglo,Six to Twelve Years Old,1
2017,8-San Antonio,Unknown,Hispanic,Six to Twelve Years Old,2
2017,9-Midland,Female,African American,Birth to Five Years Old,2
2017,9-Midland,Female,African American,Six to Twelve Years Old,2
2017,9-Midland,Female,Anglo,Birth to Five Years Old,21
2017,9-Midland,Female,Anglo,Six to Twelve Years Old,18
2017,9-Midland,Female,Anglo,Thirteen to Seventeen Years Old,4
2017,9-Midland,Female,Anglo,,1
2017,9-Midland,Female,Hispanic,Birth to Five Years Old,29
2017,9-Midland,Female,Hispanic,Six to Twelve Years Old,20
2017,9-Midland,Female,Hispanic,Thirteen to Seventeen Years Old,3
2017,9-Midland,Female,Other,Birth to Five Years Old,2
2017,9-Midland,Female,Other,Six to Twelve Years Old,2
2017,9-Midland,Female,Other,Thirteen to Seventeen Years Old,2
2017,9-Midland,Female,Unknown,Birth to Five Years Old,2
2017,9-Midland,Female,Unknown,Six to Twelve Years Old,2
2017,9-Midland,Female,Unknown,Thirteen to Seventeen Years Old,2
2017,9-Midland,Male,African American,Birth to Five Years Old,10
2017,9-Midland,Male,African American,Six to Twelve Years Old,3
2017,9-Midland,Male,African American,Thirteen to Seventeen Years Old,1
2017,9-Midland,Male,Anglo,Birth to Five Years Old,29
2017,9-Midland,Male,Anglo,Six to Twelve Years Old,15
2017,9-Midland,Male,Anglo,Thirteen to Seventeen Years Old,8
2017,9-Midland,Male,Hispanic,Birth to Five Years Old,35
2017,9-Midland,Male,Hispanic,Six to Twelve Years Old,20
2017,9-Midland,Male,Hispanic,Thirteen to Seventeen Years Old,9
2017,9-Midland,Male,Other,Birth to Five Years Old,3
2017,9-Midland,Male,Other,Thirteen to Seventeen Years Old,1
2017,9-Midland,Male,Unknown,Six to Twelve Years Old,1
2017,9-Midland,Unknown,Hispanic,Birth to Five Years Old,1
2017,10-El Paso,Female,African American,Six to Twelve Years Old,3
2017,10-El Paso,Female,Anglo,Birth to Five Years Old,1
2017,10-El Paso,Female,Anglo,Thirteen to Seventeen Years Old,1
2017,10-El Paso,Female,Hispanic,Birth to Five Years Old,18
2017,10-El Paso,Female,Hispanic,Six to Twelve Years Old,17
2017,10-El Paso,Female,Hispanic,Thirteen to Seventeen Years Old,8
2017,10-El Paso,Female,Other,Six to Twelve Years Old,1
2017,10-El Paso,Female,Unknown,Birth to Five Years Old,1
2017,10-El Paso,Male,African American,Six to Twelve Years Old,1
2017,10-El Paso,Male,African American,Thirteen to Seventeen Years Old,2
2017,10-El Paso,Male,Anglo,Birth to Five Years Old,4
2017,10-El Paso,Male,Anglo,Six to Twelve Years Old,2
2017,10-El Paso,Male,Hispanic,Birth to Five Years Old,21
2017,10-El Paso,Male,Hispanic,Six to Twelve Years Old,21
2017,10-El Paso,Male,Hispanic,Thirteen to Seventeen Years Old,7
2017,10-El Paso,Male,Other,Birth to Five Years Old,4
2017,10-El Paso,Male,Other,Six to Twelve Years Old,1
2017,10-El Paso,Male,Other,Thirteen to Seventeen Years Old,1
2017,11-Edinburg,Female,Anglo,Birth to Five Years Old,9
2017,11-Edinburg,Female,Anglo,Six to Twelve Years Old,3
2017,11-Edinburg,Female,Anglo,Thirteen to Seventeen Years Old,2
2017,11-Edinburg,Female,Hispanic,Birth to Five Years Old,41
2017,11-Edinburg,Female,Hispanic,Six to Twelve Years Old,16
2017,11-Edinburg,Female,Hispanic,Thirteen to Seventeen Years Old,9
2017,11-Edinburg,Female,Other,Birth to Five Years Old,1
2017,11-Edinburg,Male,African American,Birth to Five Years Old,1
2017,11-Edinburg,Male,African American,Six to Twelve Years Old,1
2017,11-Edinburg,Male,Anglo,Birth to Five Years Old,6
2017,11-Edinburg,Male,Anglo,Six to Twelve Years Old,2
2017,11-Edinburg,Male,Hispanic,Birth to Five Years Old,54
2017,11-Edinburg,Male,Hispanic,Six to Twelve Years Old,31
2017,11-Edinburg,Male,Hispanic,Thirteen to Seventeen Years Old,7
2017,11-Edinburg,Male,Other,Six to Twelve Years Old,3
2017,11-Edinburg,Unknown,Hispanic,Six to Twelve Years Old,1
2016,1-Lubbock,Female,African American,Birth to Five Years Old,14
2016,1-Lubbock,Female,African American,Six to Twelve Years Old,6
2016,1-Lubbock,Female,African American,Thirteen to Seventeen Years Old,2
2016,1-Lubbock,Female,Anglo,Birth to Five Years Old,33
2016,1-Lubbock,Female,Anglo,Six to Twelve Years Old,14
2016,1-Lubbock,Female,Anglo,Thirteen to Seventeen Years Old,11
2016,1-Lubbock,Female,Anglo,,1
2016,1-Lubbock,Female,Hispanic,Birth to Five Years Old,58
2016,1-Lubbock,Female,Hispanic,Six to Twelve Years Old,61
2016,1-Lubbock,Female,Hispanic,Thirteen to Seventeen Years Old,19
2016,1-Lubbock,Female,Hispanic,,1
2016,1-Lubbock,Female,Native American,Birth to Five Years Old,1
2016,1-Lubbock,Female,Other,Birth to Five Years Old,3
2016,1-Lubbock,Female,Other,Six to Twelve Years Old,5
2016,1-Lubbock,Female,Other,Thirteen to Seventeen Years Old,1
2016,1-Lubbock,Female,Unknown,Birth to Five Years Old,1
2016,1-Lubbock,Female,Unknown,Thirteen to Seventeen Years Old,1
2016,1-Lubbock,Male,African American,Birth to Five Years Old,7
2016,1-Lubbock,Male,African American,Six to Twelve Years Old,10
2016,1-Lubbock,Male,African American,Thirteen to Seventeen Years Old,3
2016,1-Lubbock,Male,Anglo,Birth to Five Years Old,28
