Fiscal Year,Region,Removal Stage,Gender,Race/Ethnicity,Age,Removals
2010,7-Austin,Family Preservation,Male,African American,11,1
2010,7-Austin,Family Preservation,Male,African American,12,1
2010,7-Austin,Family Preservation,Male,African American,13,0
2010,7-Austin,Family Preservation,Male,African American,14,1
2010,7-Austin,Family Preservation,Male,African American,15,0
2010,7-Austin,Family Preservation,Male,African American,16,1
2010,7-Austin,Family Preservation,Male,African American,17,0
2010,7-Austin,Family Preservation,Male,Anglo,0,16
2010,7-Austin,Family Preservation,Male,Anglo,1,16
2010,7-Austin,Family Preservation,Male,Anglo,2,5
2010,7-Austin,Family Preservation,Male,Anglo,3,17
2010,7-Austin,Family Preservation,Male,Anglo,4,5
2010,7-Austin,Family Preservation,Male,Anglo,5,9
2010,7-Austin,Family Preservation,Male,Anglo,6,4
2010,7-Austin,Family Preservation,Male,Anglo,7,3
2010,7-Austin,Family Preservation,Male,Anglo,8,5
2010,7-Austin,Family Preservation,Male,Anglo,9,4
2010,7-Austin,Family Preservation,Male,Anglo,10,3
2010,7-Austin,Family Preservation,Male,Anglo,11,1
2010,7-Austin,Family Preservation,Male,Anglo,12,5
2010,7-Austin,Family Preservation,Male,Anglo,13,2
2010,7-Austin,Family Preservation,Male,Anglo,14,1
2010,7-Austin,Family Preservation,Male,Anglo,15,1
2010,7-Austin,Family Preservation,Male,Anglo,16,0
2010,7-Austin,Family Preservation,Male,Anglo,17,0
2010,7-Austin,Family Preservation,Male,Asian,13,0
2010,7-Austin,Family Preservation,Male,Hispanic,0,11
2010,7-Austin,Family Preservation,Male,Hispanic,1,15
2010,7-Austin,Family Preservation,Male,Hispanic,2,7
2010,7-Austin,Family Preservation,Male,Hispanic,3,6
2010,7-Austin,Family Preservation,Male,Hispanic,4,3
2010,7-Austin,Family Preservation,Male,Hispanic,5,5
2010,7-Austin,Family Preservation,Male,Hispanic,6,8
2010,7-Austin,Family Preservation,Male,Hispanic,7,10
2010,7-Austin,Family Preservation,Male,Hispanic,8,3
2010,7-Austin,Family Preservation,Male,Hispanic,9,1
2010,7-Austin,Family Preservation,Male,Hispanic,10,3
2010,7-Austin,Family Preservation,Male,Hispanic,11,4
2010,7-Austin,Family Preservation,Male,Hispanic,12,6
2010,7-Austin,Family Preservation,Male,Hispanic,13,4
2010,7-Austin,Family Preservation,Male,Hispanic,14,2
2010,7-Austin,Family Preservation,Male,Hispanic,15,1
2010,7-Austin,Family Preservation,Male,Hispanic,16,0
2010,7-Austin,Family Preservation,Male,Hispanic,17,0
2010,7-Austin,Family Preservation,Male,Native American,7,0
2010,7-Austin,Family Preservation,Male,Native American,10,0
2010,7-Austin,Family Preservation,Male,Other,0,2
2010,7-Austin,Family Preservation,Male,Other,1,1
2010,7-Austin,Family Preservation,Male,Other,2,1
2010,7-Austin,Family Preservation,Male,Other,3,1
2010,7-Austin,Family Preservation,Male,Other,4,0
2010,7-Austin,Family Preservation,Male,Other,5,0
2010,7-Austin,Family Preservation,Male,Other,7,0
2010,7-Austin,Family Preservation,Male,Other,8,0
2010,7-Austin,Family Preservation,Male,Other,11,1
2010,7-Austin,Family Preservation,Male,Other,15,0
2010,7-Austin,Family Preservation,Male,Other,16,0
2010,7-Austin,Family Preservation,Male,Other,17,0
2010,7-Austin,Investigation,Female,African American,0,38
2010,7-Austin,Investigation,Female,African American,1,19
2010,7-Austin,Investigation,Female,African American,2,18
2010,7-Austin,Investigation,Female,African American,3,17
2010,7-Austin,Investigation,Female,African American,4,5
2010,7-Austin,Investigation,Female,African American,5,10
2010,7-Austin,Investigation,Female,African American,6,5
2010,7-Austin,Investigation,Female,African American,7,9
2010,7-Austin,Investigation,Female,African American,8,6
2010,7-Austin,Investigation,Female,African American,9,7
2010,7-Austin,Investigation,Female,African American,10,11
2010,7-Austin,Investigation,Female,African American,11,4
2010,7-Austin,Investigation,Female,African American,12,7
2010,7-Austin,Investigation,Female,African American,13,9
2010,7-Austin,Investigation,Female,African American,14,8
2010,7-Austin,Investigation,Female,African American,15,5
2010,7-Austin,Investigation,Female,African American,16,10
2010,7-Austin,Investigation,Female,African American,17,7
2010,7-Austin,Investigation,Female,Anglo,0,70
2010,7-Austin,Investigation,Female,Anglo,1,32
2010,7-Austin,Investigation,Female,Anglo,2,20
2010,7-Austin,Investigation,Female,Anglo,3,19
2010,7-Austin,Investigation,Female,Anglo,4,12
2010,7-Austin,Investigation,Female,Anglo,5,8
2010,7-Austin,Investigation,Female,Anglo,6,5
2010,7-Austin,Investigation,Female,Anglo,7,6
2010,7-Austin,Investigation,Female,Anglo,8,9
2010,7-Austin,Investigation,Female,Anglo,9,5
2010,7-Austin,Investigation,Female,Anglo,10,5
2010,7-Austin,Investigation,Female,Anglo,11,7
2010,7-Austin,Investigation,Female,Anglo,12,7
2010,7-Austin,Investigation,Female,Anglo,13,4
2010,7-Austin,Investigation,Female,Anglo,14,7
2010,7-Austin,Investigation,Female,Anglo,15,10
2010,7-Austin,Investigation,Female,Anglo,16,5
2010,7-Austin,Investigation,Female,Anglo,17,6
2010,7-Austin,Investigation,Female,Asian,14,2
2010,7-Austin,Investigation,Female,Asian,16,1
2010,7-Austin,Investigation,Female,Hispanic,0,30
2010,7-Austin,Investigation,Female,Hispanic,1,15
2010,7-Austin,Investigation,Female,Hispanic,2,21
2010,7-Austin,Investigation,Female,Hispanic,3,11
2010,7-Austin,Investigation,Female,Hispanic,4,9
2010,7-Austin,Investigation,Female,Hispanic,5,9
2010,7-Austin,Investigation,Female,Hispanic,6,10
2010,7-Austin,Investigation,Female,Hispanic,7,6
2010,7-Austin,Investigation,Female,Hispanic,8,3
2010,7-Austin,Investigation,Female,Hispanic,9,6
2010,7-Austin,Investigation,Female,Hispanic,10,4
2010,7-Austin,Investigation,Female,Hispanic,11,5
2010,7-Austin,Investigation,Female,Hispanic,12,6
2010,7-Austin,Investigation,Female,Hispanic,13,4
2010,7-Austin,Investigation,Female,Hispanic,14,7
2010,7-Austin,Investigation,Female,Hispanic,15,6
2010,7-Austin,Investigation,Female,Hispanic,16,4
2010,7-Austin,Investigation,Female,Hispanic,17,1
2010,7-Austin,Investigation,Female,Native American,1,1
2010,7-Austin,Investigation,Female,Native American,8,1
2010,7-Austin,Investigation,Female,Native American,10,1
2010,7-Austin,Investigation,Female,Native American,11,1
2010,7-Austin,Investigation,Female,Other,0,5
2010,7-Austin,Investigation,Female,Other,1,2
2010,7-Austin,Investigation,Female,Other,2,1
2010,7-Austin,Investigation,Female,Other,3,0
2010,7-Austin,Investigation,Female,Other,5,1
2010,7-Austin,Investigation,Female,Other,6,2
2010,7-Austin,Investigation,Female,Other,9,1
2010,7-Austin,Investigation,Female,Other,14,1
2010,7-Austin,Investigation,Female,Other,15,1
2010,7-Austin,Investigation,Female,Other,16,1
2010,7-Austin,Investigation,Male,African American,0,41
2010,7-Austin,Investigation,Male,African American,1,16
2010,7-Austin,Investigation,Male,African American,2,20
2010,7-Austin,Investigation,Male,African American,3,12
2010,7-Austin,Investigation,Male,African American,4,15
2010,7-Austin,Investigation,Male,African American,5,12
2010,7-Austin,Investigation,Male,African American,6,6
2010,7-Austin,Investigation,Male,African American,7,11
2010,7-Austin,Investigation,Male,African American,8,7
2010,7-Austin,Investigation,Male,African American,9,5
2010,7-Austin,Investigation,Male,African American,10,7
2010,7-Austin,Investigation,Male,African American,11,7
2010,7-Austin,Investigation,Male,African American,12,9
2010,7-Austin,Investigation,Male,African American,13,9
2010,7-Austin,Investigation,Male,African American,14,9
2010,7-Austin,Investigation,Male,African American,15,10
2010,7-Austin,Investigation,Male,African American,16,5
2010,7-Austin,Investigation,Male,African American,17,4
2010,7-Austin,Investigation,Male,Anglo,0,57
2010,7-Austin,Investigation,Male,Anglo,1,35
2010,7-Austin,Investigation,Male,Anglo,2,15
2010,7-Austin,Investigation,Male,Anglo,3,22
2010,7-Austin,Investigation,Male,Anglo,4,21
2010,7-Austin,Investigation,Male,Anglo,5,12
2010,7-Austin,Investigation,Male,Anglo,6,13
2010,7-Austin,Investigation,Male,Anglo,7,8
2010,7-Austin,Investigation,Male,Anglo,8,10
2010,7-Austin,Investigation,Male,Anglo,9,5
2010,7-Austin,Investigation,Male,Anglo,10,6
2010,7-Austin,Investigation,Male,Anglo,11,7
2010,7-Austin,Investigation,Male,Anglo,12,7
2010,7-Austin,Investigation,Male,Anglo,13,5
2010,7-Austin,Investigation,Male,Anglo,14,10
2010,7-Austin,Investigation,Male,Anglo,15,7
2010,7-Austin,Investigation,Male,Anglo,16,9
2010,7-Austin,Investigation,Male,Anglo,17,4
2010,7-Austin,Investigation,Male,Asian,13,1
2010,7-Austin,Investigation,Male,Hispanic,0,38
2010,7-Austin,Investigation,Male,Hispanic,1,19
2010,7-Austin,Investigation,Male,Hispanic,2,12
2010,7-Austin,Investigation,Male,Hispanic,3,11
2010,7-Austin,Investigation,Male,Hispanic,4,11
2010,7-Austin,Investigation,Male,Hispanic,5,9
2010,7-Austin,Investigation,Male,Hispanic,6,7
2010,7-Austin,Investigation,Male,Hispanic,7,4
2010,7-Austin,Investigation,Male,Hispanic,8,4
2010,7-Austin,Investigation,Male,Hispanic,9,7
2010,7-Austin,Investigation,Male,Hispanic,10,6
2010,7-Austin,Investigation,Male,Hispanic,11,7
2010,7-Austin,Investigation,Male,Hispanic,12,6
2010,7-Austin,Investigation,Male,Hispanic,13,2
2010,7-Austin,Investigation,Male,Hispanic,14,8
2010,7-Austin,Investigation,Male,Hispanic,15,1
2010,7-Austin,Investigation,Male,Hispanic,16,4
2010,7-Austin,Investigation,Male,Hispanic,17,3
2010,7-Austin,Investigation,Male,Native American,7,1
2010,7-Austin,Investigation,Male,Native American,10,1
2010,7-Austin,Investigation,Male,Other,0,9
2010,7-Austin,Investigation,Male,Other,1,4
2010,7-Austin,Investigation,Male,Other,2,4
2010,7-Austin,Investigation,Male,Other,3,0
2010,7-Austin,Investigation,Male,Other,4,1
2010,7-Austin,Investigation,Male,Other,5,1
2010,7-Austin,Investigation,Male,Other,7,1
2010,7-Austin,Investigation,Male,Other,8,1
2010,7-Austin,Investigation,Male,Other,11,0
2010,7-Austin,Investigation,Male,Other,15,3
2010,7-Austin,Investigation,Male,Other,16,1
2010,7-Austin,Investigation,Male,Other,17,1
2010,8-San Antonio,Family Preservation,Female,African American,0,8
2010,8-San Antonio,Family Preservation,Female,African American,1,8
2010,8-San Antonio,Family Preservation,Female,African American,2,9
2010,8-San Antonio,Family Preservation,Female,African American,3,13
2010,8-San Antonio,Family Preservation,Female,African American,4,5
2010,8-San Antonio,Family Preservation,Female,African American,5,6
2010,8-San Antonio,Family Preservation,Female,African American,6,2
2010,8-San Antonio,Family Preservation,Female,African American,7,3
2010,8-San Antonio,Family Preservation,Female,African American,8,3
2010,8-San Antonio,Family Preservation,Female,African American,9,4
2010,8-San Antonio,Family Preservation,Female,African American,10,3
2010,8-San Antonio,Family Preservation,Female,African American,11,1
2010,8-San Antonio,Family Preservation,Female,African American,12,0
2010,8-San Antonio,Family Preservation,Female,African American,13,3
2010,8-San Antonio,Family Preservation,Female,African American,14,3
2010,8-San Antonio,Family Preservation,Female,African American,15,1
2010,8-San Antonio,Family Preservation,Female,African American,16,1
2010,8-San Antonio,Family Preservation,Female,African American,17,0
2010,8-San Antonio,Family Preservation,Female,Anglo,0,7
2010,8-San Antonio,Family Preservation,Female,Anglo,1,2
2010,8-San Antonio,Family Preservation,Female,Anglo,2,6
2010,8-San Antonio,Family Preservation,Female,Anglo,3,2
2010,8-San Antonio,Family Preservation,Female,Anglo,4,5
2010,8-San Antonio,Family Preservation,Female,Anglo,5,1
2010,8-San Antonio,Family Preservation,Female,Anglo,6,0
2010,8-San Antonio,Family Preservation,Female,Anglo,7,3
2010,8-San Antonio,Family Preservation,Female,Anglo,8,1
2010,8-San Antonio,Family Preservation,Female,Anglo,9,3
2010,8-San Antonio,Family Preservation,Female,Anglo,10,1
2010,8-San Antonio,Family Preservation,Female,Anglo,11,2
2010,8-San Antonio,Family Preservation,Female,Anglo,12,2
2010,8-San Antonio,Family Preservation,Female,Anglo,13,0
2010,8-San Antonio,Family Preservation,Female,Anglo,14,1
2010,8-San Antonio,Family Preservation,Female,Anglo,15,4
2010,8-San Antonio,Family Preservation,Female,Anglo,16,3
2010,8-San Antonio,Family Preservation,Female,Anglo,17,1
2010,8-San Antonio,Family Preservation,Female,Asian,12,0
2010,8-San Antonio,Family Preservation,Female,Hispanic,0,43
2010,8-San Antonio,Family Preservation,Female,Hispanic,1,39
2010,8-San Antonio,Family Preservation,Female,Hispanic,2,38
2010,8-San Antonio,Family Preservation,Female,Hispanic,3,26
2010,8-San Antonio,Family Preservation,Female,Hispanic,4,30
2010,8-San Antonio,Family Preservation,Female,Hispanic,5,24
2010,8-San Antonio,Family Preservation,Female,Hispanic,6,25
2010,8-San Antonio,Family Preservation,Female,Hispanic,7,20
2010,8-San Antonio,Family Preservation,Female,Hispanic,8,16
2010,8-San Antonio,Family Preservation,Female,Hispanic,9,13
2010,8-San Antonio,Family Preservation,Female,Hispanic,10,10
2010,8-San Antonio,Family Preservation,Female,Hispanic,11,8
2010,8-San Antonio,Family Preservation,Female,Hispanic,12,8
2010,8-San Antonio,Family Preservation,Female,Hispanic,13,6
2010,8-San Antonio,Family Preservation,Female,Hispanic,14,7
2010,8-San Antonio,Family Preservation,Female,Hispanic,15,8
2010,8-San Antonio,Family Preservation,Female,Hispanic,16,7
2010,8-San Antonio,Family Preservation,Female,Hispanic,17,3
2010,8-San Antonio,Family Preservation,Female,Native American,0,0
2010,8-San Antonio,Family Preservation,Female,Native American,1,1
2010,8-San Antonio,Family Preservation,Female,Native American,17,0
2010,8-San Antonio,Family Preservation,Female,Other,0,3
2010,8-San Antonio,Family Preservation,Female,Other,1,2
2010,8-San Antonio,Family Preservation,Female,Other,3,1
2010,8-San Antonio,Family Preservation,Female,Other,4,0
2010,8-San Antonio,Family Preservation,Female,Other,8,0
2010,8-San Antonio,Family Preservation,Female,Other,12,0
2010,8-San Antonio,Family Preservation,Female,Other,13,0
2010,8-San Antonio,Family Preservation,Female,Other,16,0
2010,8-San Antonio,Family Preservation,Male,African American,0,14
2010,8-San Antonio,Family Preservation,Male,African American,1,6
2010,8-San Antonio,Family Preservation,Male,African American,2,8
2010,8-San Antonio,Family Preservation,Male,African American,3,7
2010,8-San Antonio,Family Preservation,Male,African American,4,8
2010,8-San Antonio,Family Preservation,Male,African American,5,4
2010,8-San Antonio,Family Preservation,Male,African American,6,3
2010,8-San Antonio,Family Preservation,Male,African American,7,2
2010,8-San Antonio,Family Preservation,Male,African American,8,5
2010,8-San Antonio,Family Preservation,Male,African American,9,1
2010,8-San Antonio,Family Preservation,Male,African American,10,3
2010,8-San Antonio,Family Preservation,Male,African American,11,3
2010,8-San Antonio,Family Preservation,Male,African American,12,3
2010,8-San Antonio,Family Preservation,Male,African American,13,2
2010,8-San Antonio,Family Preservation,Male,African American,14,3
2010,8-San Antonio,Family Preservation,Male,African American,15,1
2010,8-San Antonio,Family Preservation,Male,African American,16,1
2010,8-San Antonio,Family Preservation,Male,African American,17,0
2010,8-San Antonio,Family Preservation,Male,Anglo,0,16
2010,8-San Antonio,Family Preservation,Male,Anglo,1,7
2010,8-San Antonio,Family Preservation,Male,Anglo,2,11
2010,8-San Antonio,Family Preservation,Male,Anglo,3,2
2010,8-San Antonio,Family Preservation,Male,Anglo,4,10
2010,8-San Antonio,Family Preservation,Male,Anglo,5,4
2010,8-San Antonio,Family Preservation,Male,Anglo,6,4
2010,8-San Antonio,Family Preservation,Male,Anglo,7,5
2010,8-San Antonio,Family Preservation,Male,Anglo,8,4
2010,8-San Antonio,Family Preservation,Male,Anglo,9,2
2010,8-San Antonio,Family Preservation,Male,Anglo,10,2
2010,8-San Antonio,Family Preservation,Male,Anglo,11,4
2010,8-San Antonio,Family Preservation,Male,Anglo,12,6
2010,8-San Antonio,Family Preservation,Male,Anglo,13,2
2010,8-San Antonio,Family Preservation,Male,Anglo,14,2
2010,8-San Antonio,Family Preservation,Male,Anglo,15,2
2010,8-San Antonio,Family Preservation,Male,Anglo,16,0
2010,8-San Antonio,Family Preservation,Male,Anglo,17,1
2010,8-San Antonio,Family Preservation,Male,Asian,6,0
2010,8-San Antonio,Family Preservation,Male,Hispanic,0,47
2010,8-San Antonio,Family Preservation,Male,Hispanic,1,43
2010,8-San Antonio,Family Preservation,Male,Hispanic,2,25
2010,8-San Antonio,Family Preservation,Male,Hispanic,3,33
2010,8-San Antonio,Family Preservation,Male,Hispanic,4,17
2010,8-San Antonio,Family Preservation,Male,Hispanic,5,20
2010,8-San Antonio,Family Preservation,Male,Hispanic,6,15
2010,8-San Antonio,Family Preservation,Male,Hispanic,7,14
2010,8-San Antonio,Family Preservation,Male,Hispanic,8,18
2010,8-San Antonio,Family Preservation,Male,Hispanic,9,18
2010,8-San Antonio,Family Preservation,Male,Hispanic,10,11
2010,8-San Antonio,Family Preservation,Male,Hispanic,11,12
2010,8-San Antonio,Family Preservation,Male,Hispanic,12,8
2010,8-San Antonio,Family Preservation,Male,Hispanic,13,7
2010,8-San Antonio,Family Preservation,Male,Hispanic,14,11
2010,8-San Antonio,Family Preservation,Male,Hispanic,15,8
2010,8-San Antonio,Family Preservation,Male,Hispanic,16,4
2010,8-San Antonio,Family Preservation,Male,Hispanic,17,1
2010,8-San Antonio,Family Preservation,Male,Native American,5,0
2010,8-San Antonio,Family Preservation,Male,Native American,14,0
2010,8-San Antonio,Family Preservation,Male,Other,0,1
2010,8-San Antonio,Family Preservation,Male,Other,1,2
2010,8-San Antonio,Family Preservation,Male,Other,2,2
2010,8-San Antonio,Family Preservation,Male,Other,3,0
2010,8-San Antonio,Family Preservation,Male,Other,4,0
2010,8-San Antonio,Family Preservation,Male,Other,5,0
2010,8-San Antonio,Family Preservation,Male,Other,6,0
2010,8-San Antonio,Family Preservation,Male,Other,8,0
2010,8-San Antonio,Family Preservation,Male,Other,9,0
2010,8-San Antonio,Family Preservation,Male,Other,10,0
2010,8-San Antonio,Investigation,Female,African American,0,18
2010,8-San Antonio,Investigation,Female,African American,1,9
2010,8-San Antonio,Investigation,Female,African American,2,10
2010,8-San Antonio,Investigation,Female,African American,3,6
2010,8-San Antonio,Investigation,Female,African American,4,4
2010,8-San Antonio,Investigation,Female,African American,5,1
2010,8-San Antonio,Investigation,Female,African American,6,2
2010,8-San Antonio,Investigation,Female,African American,7,4
2010,8-San Antonio,Investigation,Female,African American,8,2
2010,8-San Antonio,Investigation,Female,African American,9,1
2010,8-San Antonio,Investigation,Female,African American,10,3
2010,8-San Antonio,Investigation,Female,African American,11,4
2010,8-San Antonio,Investigation,Female,African American,12,1
2010,8-San Antonio,Investigation,Female,African American,13,2
2010,8-San Antonio,Investigation,Female,African American,14,3
2010,8-San Antonio,Investigation,Female,African American,15,2
2010,8-San Antonio,Investigation,Female,African American,16,2
2010,8-San Antonio,Investigation,Female,African American,17,1
2010,8-San Antonio,Investigation,Female,Anglo,0,16
2010,8-San Antonio,Investigation,Female,Anglo,1,10
2010,8-San Antonio,Investigation,Female,Anglo,2,11
2010,8-San Antonio,Investigation,Female,Anglo,3,11
2010,8-San Antonio,Investigation,Female,Anglo,4,11
2010,8-San Antonio,Investigation,Female,Anglo,5,8
2010,8-San Antonio,Investigation,Female,Anglo,6,3
2010,8-San Antonio,Investigation,Female,Anglo,7,4
2010,8-San Antonio,Investigation,Female,Anglo,8,8
2010,8-San Antonio,Investigation,Female,Anglo,9,4
2010,8-San Antonio,Investigation,Female,Anglo,10,4
2010,8-San Antonio,Investigation,Female,Anglo,11,6
2010,8-San Antonio,Investigation,Female,Anglo,12,9
2010,8-San Antonio,Investigation,Female,Anglo,13,4
2010,8-San Antonio,Investigation,Female,Anglo,14,3
2010,8-San Antonio,Investigation,Female,Anglo,15,2
2010,8-San Antonio,Investigation,Female,Anglo,16,7
2010,8-San Antonio,Investigation,Female,Anglo,17,2
2010,8-San Antonio,Investigation,Female,Asian,12,1
2010,8-San Antonio,Investigation,Female,Hispanic,0,91
2010,8-San Antonio,Investigation,Female,Hispanic,1,32
2010,8-San Antonio,Investigation,Female,Hispanic,2,43
2010,8-San Antonio,Investigation,Female,Hispanic,3,32
2010,8-San Antonio,Investigation,Female,Hispanic,4,25
2010,8-San Antonio,Investigation,Female,Hispanic,5,26
2010,8-San Antonio,Investigation,Female,Hispanic,6,19
2010,8-San Antonio,Investigation,Female,Hispanic,7,21
2010,8-San Antonio,Investigation,Female,Hispanic,8,11
2010,8-San Antonio,Investigation,Female,Hispanic,9,14
2010,8-San Antonio,Investigation,Female,Hispanic,10,14
2010,8-San Antonio,Investigation,Female,Hispanic,11,6
2010,8-San Antonio,Investigation,Female,Hispanic,12,6
2010,8-San Antonio,Investigation,Female,Hispanic,13,8
2010,8-San Antonio,Investigation,Female,Hispanic,14,15
2010,8-San Antonio,Investigation,Female,Hispanic,15,6
2010,8-San Antonio,Investigation,Female,Hispanic,16,8
2010,8-San Antonio,Investigation,Female,Hispanic,17,9
2010,8-San Antonio,Investigation,Female,Native American,0,1
2010,8-San Antonio,Investigation,Female,Native American,1,0
2010,8-San Antonio,Investigation,Female,Native American,17,1
2010,8-San Antonio,Investigation,Female,Other,0,3
2010,8-San Antonio,Investigation,Female,Other,1,1
2010,8-San Antonio,Investigation,Female,Other,3,1
2010,8-San Antonio,Investigation,Female,Other,4,1
2010,8-San Antonio,Investigation,Female,Other,8,1
2010,8-San Antonio,Investigation,Female,Other,12,1
2010,8-San Antonio,Investigation,Female,Other,13,2
2010,8-San Antonio,Investigation,Female,Other,16,1
2010,8-San Antonio,Investigation,Male,African American,0,27
2010,8-San Antonio,Investigation,Male,African American,1,12
2010,8-San Antonio,Investigation,Male,African American,2,4
2010,8-San Antonio,Investigation,Male,African American,3,9
2010,8-San Antonio,Investigation,Male,African American,4,2
2010,8-San Antonio,Investigation,Male,African American,5,2
2010,8-San Antonio,Investigation,Male,African American,6,8
2010,8-San Antonio,Investigation,Male,African American,7,2
2010,8-San Antonio,Investigation,Male,African American,8,8
2010,8-San Antonio,Investigation,Male,African American,9,1
2010,8-San Antonio,Investigation,Male,African American,10,1
2010,8-San Antonio,Investigation,Male,African American,11,2
2010,8-San Antonio,Investigation,Male,African American,12,3
2010,8-San Antonio,Investigation,Male,African American,13,0
2010,8-San Antonio,Investigation,Male,African American,14,2
2010,8-San Antonio,Investigation,Male,African American,15,2
2010,8-San Antonio,Investigation,Male,African American,16,3
2010,8-San Antonio,Investigation,Male,African American,17,2
2010,8-San Antonio,Investigation,Male,Anglo,0,22
2010,8-San Antonio,Investigation,Male,Anglo,1,12
2010,8-San Antonio,Investigation,Male,Anglo,2,12
2010,8-San Antonio,Investigation,Male,Anglo,3,6
2010,8-San Antonio,Investigation,Male,Anglo,4,8
2010,8-San Antonio,Investigation,Male,Anglo,5,9
2010,8-San Antonio,Investigation,Male,Anglo,6,10
2010,8-San Antonio,Investigation,Male,Anglo,7,11
2010,8-San Antonio,Investigation,Male,Anglo,8,3
2010,8-San Antonio,Investigation,Male,Anglo,9,5
2010,8-San Antonio,Investigation,Male,Anglo,10,2
2010,8-San Antonio,Investigation,Male,Anglo,11,1
2010,8-San Antonio,Investigation,Male,Anglo,12,3
2010,8-San Antonio,Investigation,Male,Anglo,13,7
2010,8-San Antonio,Investigation,Male,Anglo,14,2
2010,8-San Antonio,Investigation,Male,Anglo,15,1
2010,8-San Antonio,Investigation,Male,Anglo,16,5
2010,8-San Antonio,Investigation,Male,Anglo,17,2
2010,8-San Antonio,Investigation,Male,Asian,6,1
2010,8-San Antonio,Investigation,Male,Hispanic,0,131
2010,8-San Antonio,Investigation,Male,Hispanic,1,43
2010,8-San Antonio,Investigation,Male,Hispanic,2,34
2010,8-San Antonio,Investigation,Male,Hispanic,3,28
2010,8-San Antonio,Investigation,Male,Hispanic,4,31
2010,8-San Antonio,Investigation,Male,Hispanic,5,20
2010,8-San Antonio,Investigation,Male,Hispanic,6,30
2010,8-San Antonio,Investigation,Male,Hispanic,7,21
2010,8-San Antonio,Investigation,Male,Hispanic,8,14
2010,8-San Antonio,Investigation,Male,Hispanic,9,11
2010,8-San Antonio,Investigation,Male,Hispanic,10,10
2010,8-San Antonio,Investigation,Male,Hispanic,11,9
2010,8-San Antonio,Investigation,Male,Hispanic,12,10
2010,8-San Antonio,Investigation,Male,Hispanic,13,9
2010,8-San Antonio,Investigation,Male,Hispanic,14,10
2010,8-San Antonio,Investigation,Male,Hispanic,15,9
2010,8-San Antonio,Investigation,Male,Hispanic,16,8
2010,8-San Antonio,Investigation,Male,Hispanic,17,0
2010,8-San Antonio,Investigation,Male,Native American,5,1
2010,8-San Antonio,Investigation,Male,Native American,14,1
2010,8-San Antonio,Investigation,Male,Other,0,3
2010,8-San Antonio,Investigation,Male,Other,1,2
2010,8-San Antonio,Investigation,Male,Other,2,2
2010,8-San Antonio,Investigation,Male,Other,3,2
2010,8-San Antonio,Investigation,Male,Other,4,1
2010,8-San Antonio,Investigation,Male,Other,5,1
2010,8-San Antonio,Investigation,Male,Other,6,1
2010,8-San Antonio,Investigation,Male,Other,8,1
2010,8-San Antonio,Investigation,Male,Other,9,1
2010,8-San Antonio,Investigation,Male,Other,10,1
2010,9-Midland,Family Preservation,Female,African American,0,4
2010,9-Midland,Family Preservation,Female,African American,1,1
2010,9-Midland,Family Preservation,Female,African American,2,3
2010,9-Midland,Family Preservation,Female,African American,3,1
2010,9-Midland,Family Preservation,Female,African American,4,1
2010,9-Midland,Family Preservation,Female,African American,5,2
2010,9-Midland,Family Preservation,Female,African American,6,1
2010,9-Midland,Family Preservation,Female,African American,7,2
2010,9-Midland,Family Preservation,Female,African American,8,0
2010,9-Midland,Family Preservation,Female,African American,10,0
2010,9-Midland,Family Preservation,Female,African American,11,1
2010,9-Midland,Family Preservation,Female,African American,12,0
2010,9-Midland,Family Preservation,Female,African American,13,0
2010,9-Midland,Family Preservation,Female,African American,15,0
2010,9-Midland,Family Preservation,Female,African American,16,0
2010,9-Midland,Family Preservation,Female,African American,17,0
2010,9-Midland,Family Preservation,Female,Anglo,0,1
2010,9-Midland,Family Preservation,Female,Anglo,1,5
2010,9-Midland,Family Preservation,Female,Anglo,2,5
2010,9-Midland,Family Preservation,Female,Anglo,3,2
2010,9-Midland,Family Preservation,Female,Anglo,4,1
2010,9-Midland,Family Preservation,Female,Anglo,5,1
2010,9-Midland,Family Preservation,Female,Anglo,6,2
2010,9-Midland,Family Preservation,Female,Anglo,7,0
2010,9-Midland,Family Preservation,Female,Anglo,8,3
2010,9-Midland,Family Preservation,Female,Anglo,9,1
2010,9-Midland,Family Preservation,Female,Anglo,10,3
2010,9-Midland,Family Preservation,Female,Anglo,11,3
2010,9-Midland,Family Preservation,Female,Anglo,12,1
2010,9-Midland,Family Preservation,Female,Anglo,13,2
2010,9-Midland,Family Preservation,Female,Anglo,14,0
2010,9-Midland,Family Preservation,Female,Anglo,15,1
2010,9-Midland,Family Preservation,Female,Anglo,16,0
2010,9-Midland,Family Preservation,Female,Anglo,17,0
2010,9-Midland,Family Preservation,Female,Hispanic,0,10
2010,9-Midland,Family Preservation,Female,Hispanic,1,5
2010,9-Midland,Family Preservation,Female,Hispanic,2,10
2010,9-Midland,Family Preservation,Female,Hispanic,3,6
2010,9-Midland,Family Preservation,Female,Hispanic,4,3
2010,9-Midland,Family Preservation,Female,Hispanic,5,3
2010,9-Midland,Family Preservation,Female,Hispanic,6,0
2010,9-Midland,Family Preservation,Female,Hispanic,7,2
2010,9-Midland,Family Preservation,Female,Hispanic,8,0
2010,9-Midland,Family Preservation,Female,Hispanic,9,1
2010,9-Midland,Family Preservation,Female,Hispanic,10,2
2010,9-Midland,Family Preservation,Female,Hispanic,11,1
